id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-12T07:19:01.173Z, signalstrenth=-58, battery=2976,  temperature=13,  consumptioncounter=4,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-13T07:19:01.712Z, signalstrenth=-59, battery=2982,  temperature=12,  consumptioncounter=5,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-14T07:04:48.013Z, signalstrenth=-61, battery=2970,  temperature=13,  consumptioncounter=6,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-14T07:49:23.032Z, signalstrenth=-62, battery=2976,  temperature=13,  consumptioncounter=6,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-15T07:00:11.974Z, signalstrenth=-63, battery=2970,  temperature=12,  consumptioncounter=7,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-16T07:00:12.370Z, signalstrenth=-59, battery=2994,  temperature=11,  consumptioncounter=7,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-16T07:09:19.373Z, signalstrenth=-72, battery=2970,  temperature=11,  consumptioncounter=7,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-17T07:09:20.097Z, signalstrenth=-66, battery=2970,  temperature=10,  consumptioncounter=8,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-17T07:18:36.992Z, signalstrenth=-64, battery=2958,  temperature=10,  consumptioncounter=8,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-18T07:18:36.770Z, signalstrenth=-72, battery=2970,  temperature=11,  consumptioncounter=9,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-19T07:18:37.446Z, signalstrenth=-65, battery=2976,  temperature=11,  consumptioncounter=10,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-20T07:18:38.180Z, signalstrenth=-62, battery=2976,  temperature=11,  consumptioncounter=11,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-21T07:18:38.854Z, signalstrenth=-58, battery=2970,  temperature=12,  consumptioncounter=12,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-22T07:18:39.512Z, signalstrenth=-75, battery=2988,  temperature=12,  consumptioncounter=13,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-23T06:52:26.183Z, signalstrenth=-74, battery=2970,  temperature=15,  consumptioncounter=14,  buttoncounter=2, timezone=GMT-8,,,,,
